"dataset","target_size","target_average_degree","target_centralisation","spotlight_pct","alpha","p_obs_spotlit","p_obs_nonspotlit","n_networks","n_fragmented","proportion_fragmented"
"n120_ad3_c5",120,3,0.5,0.1,8,1,0.6,100,100,1
"n120_ad3_c5",120,3,0.5,0.1,8,1,0.8,100,100,1
"n120_ad3_c5",120,3,0.5,0.1,8,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.01,0,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.2,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,0,0.2,1,100,49,0.49
"n120_ad6_c1",120,6,0.1,0.01,0,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.4,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,0,0.4,1,100,34,0.34
"n120_ad6_c1",120,6,0.1,0.01,0,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.6,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,0,0.6,1,100,13,0.13
"n120_ad6_c1",120,6,0.1,0.01,0,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,0.8,0.8,100,94,0.94
"n120_ad6_c1",120,6,0.1,0.01,0,0.8,1,100,5,0.05
"n120_ad6_c1",120,6,0.1,0.01,0,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,0,1,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,0,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.01,1,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.2,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,1,0.2,1,100,31,0.31
"n120_ad6_c1",120,6,0.1,0.01,1,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.4,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,1,0.4,1,100,19,0.19
"n120_ad6_c1",120,6,0.1,0.01,1,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.6,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,1,0.6,1,100,12,0.12
"n120_ad6_c1",120,6,0.1,0.01,1,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,0.8,0.8,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.01,1,0.8,1,100,5,0.05
"n120_ad6_c1",120,6,0.1,0.01,1,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,1,1,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.01,1,1,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,1,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.01,2,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.2,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,2,0.2,1,100,35,0.35
"n120_ad6_c1",120,6,0.1,0.01,2,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.4,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,2,0.4,1,100,23,0.23
"n120_ad6_c1",120,6,0.1,0.01,2,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.6,0.8,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.01,2,0.6,1,100,15,0.15
"n120_ad6_c1",120,6,0.1,0.01,2,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,0.8,0.8,100,94,0.94
"n120_ad6_c1",120,6,0.1,0.01,2,0.8,1,100,10,0.1
"n120_ad6_c1",120,6,0.1,0.01,2,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,2,1,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,2,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.01,4,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.2,1,100,35,0.35
"n120_ad6_c1",120,6,0.1,0.01,4,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.4,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,4,0.4,1,100,21,0.21
"n120_ad6_c1",120,6,0.1,0.01,4,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.6,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.01,4,0.6,0.8,100,94,0.94
"n120_ad6_c1",120,6,0.1,0.01,4,0.6,1,100,13,0.13
"n120_ad6_c1",120,6,0.1,0.01,4,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,0.8,0.8,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.01,4,0.8,1,100,7,0.07
"n120_ad6_c1",120,6,0.1,0.01,4,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,4,1,0.8,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.01,4,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.01,8,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.2,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.01,8,0.2,1,100,32,0.32
"n120_ad6_c1",120,6,0.1,0.01,8,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.4,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.01,8,0.4,1,100,27,0.27
"n120_ad6_c1",120,6,0.1,0.01,8,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.6,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.01,8,0.6,1,100,18,0.18
"n120_ad6_c1",120,6,0.1,0.01,8,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,0.8,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.01,8,0.8,1,100,11,0.11
"n120_ad6_c1",120,6,0.1,0.01,8,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.01,8,1,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.01,8,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.05,0,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.2,1,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.05,0,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.4,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,0,0.4,1,100,80,0.8
"n120_ad6_c1",120,6,0.1,0.05,0,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.6,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.05,0,0.6,1,100,61,0.61
"n120_ad6_c1",120,6,0.1,0.05,0,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,0.8,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,0,0.8,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,0,0.8,1,100,33,0.33
"n120_ad6_c1",120,6,0.1,0.05,0,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,0,1,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,0,1,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.05,0,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.05,1,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.2,1,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.05,1,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.4,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,1,0.4,1,100,73,0.73
"n120_ad6_c1",120,6,0.1,0.05,1,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.6,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,1,0.6,1,100,51,0.51
"n120_ad6_c1",120,6,0.1,0.05,1,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,0.8,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,1,0.8,1,100,29,0.29
"n120_ad6_c1",120,6,0.1,0.05,1,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,1,1,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.05,1,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.05,2,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.2,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,2,0.2,1,100,95,0.95
"n120_ad6_c1",120,6,0.1,0.05,2,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.4,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.05,2,0.4,1,100,75,0.75
"n120_ad6_c1",120,6,0.1,0.05,2,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.6,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,2,0.6,1,100,60,0.6
"n120_ad6_c1",120,6,0.1,0.05,2,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,0.8,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,2,0.8,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,2,0.8,1,100,23,0.23
"n120_ad6_c1",120,6,0.1,0.05,2,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,2,1,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,2,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.05,4,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.2,1,100,83,0.83
"n120_ad6_c1",120,6,0.1,0.05,4,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.4,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,4,0.4,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,4,0.4,1,100,69,0.69
"n120_ad6_c1",120,6,0.1,0.05,4,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.6,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,4,0.6,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.05,4,0.6,1,100,54,0.54
"n120_ad6_c1",120,6,0.1,0.05,4,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,0.8,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,4,0.8,1,100,35,0.35
"n120_ad6_c1",120,6,0.1,0.05,4,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,4,1,0.8,100,94,0.94
"n120_ad6_c1",120,6,0.1,0.05,4,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.05,8,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.2,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,8,0.2,1,100,88,0.88
"n120_ad6_c1",120,6,0.1,0.05,8,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.4,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,8,0.4,1,100,75,0.75
"n120_ad6_c1",120,6,0.1,0.05,8,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.6,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.05,8,0.6,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,8,0.6,1,100,55,0.55
"n120_ad6_c1",120,6,0.1,0.05,8,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,0.8,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,8,0.8,1,100,38,0.38
"n120_ad6_c1",120,6,0.1,0.05,8,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.05,8,1,0.6,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.05,8,1,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.05,8,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.1,0,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.2,1,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.4,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.4,1,100,94,0.94
"n120_ad6_c1",120,6,0.1,0.1,0,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.6,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.1,0,0.6,1,100,87,0.87
"n120_ad6_c1",120,6,0.1,0.1,0,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,0.8,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.1,0,0.8,1,100,52,0.52
"n120_ad6_c1",120,6,0.1,0.1,0,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,0,1,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,0,1,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.1,0,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.1,1,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.2,1,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.4,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.4,1,100,94,0.94
"n120_ad6_c1",120,6,0.1,0.1,1,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.6,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,1,0.6,1,100,78,0.78
"n120_ad6_c1",120,6,0.1,0.1,1,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,0.8,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,1,0.8,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.1,1,0.8,1,100,48,0.48
"n120_ad6_c1",120,6,0.1,0.1,1,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,1,1,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,1,1,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.1,1,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.1,2,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.2,1,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.4,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.4,1,100,91,0.91
"n120_ad6_c1",120,6,0.1,0.1,2,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.6,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,2,0.6,1,100,75,0.75
"n120_ad6_c1",120,6,0.1,0.1,2,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.8,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,0.8,0.8,100,96,0.96
"n120_ad6_c1",120,6,0.1,0.1,2,0.8,1,100,54,0.54
"n120_ad6_c1",120,6,0.1,0.1,2,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,2,1,0.6,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.1,2,1,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.1,2,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.1,4,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.2,0.8,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.2,1,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.4,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.4,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.4,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.4,0.8,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,4,0.4,1,100,89,0.89
"n120_ad6_c1",120,6,0.1,0.1,4,0.6,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.6,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.6,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.6,0.8,100,98,0.98
"n120_ad6_c1",120,6,0.1,0.1,4,0.6,1,100,83,0.83
"n120_ad6_c1",120,6,0.1,0.1,4,0.8,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.8,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,0.8,0.6,100,99,0.99
"n120_ad6_c1",120,6,0.1,0.1,4,0.8,0.8,100,97,0.97
"n120_ad6_c1",120,6,0.1,0.1,4,0.8,1,100,60,0.6
"n120_ad6_c1",120,6,0.1,0.1,4,1,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,1,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,1,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,4,1,0.8,100,93,0.93
"n120_ad6_c1",120,6,0.1,0.1,4,1,1,100,0,0
"n120_ad6_c1",120,6,0.1,0.1,8,0.2,0.2,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,8,0.2,0.4,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,8,0.2,0.6,100,100,1
"n120_ad6_c1",120,6,0.1,0.1,8,0.2,0.8,100,99,0.99
